file|split|txt|ipa
GE003_17|dev|mit der neuesten gewalttat sind in den vergangenen drei wochen schon neun untac-angehörige getötet worden|mɪt dɛɾ nɔøəstən ɡəvaltɑːt zɪnt ɪn deːn fɛɾɡaŋənən dɾaɪ vɔxən ʃoːn nɔøn ʊntɑːkanɡəhøːrɪɡə ɡətøːtət vɔɾdən 
GE003_18|dev|er war ursprünglich wegen mordes an drei seiner vier ehefrauen angeklagt gewesen|ɛɾ vɑːɾ ʊɐʃpɾʏŋlɪç veːɡən mɔɾdəs an dɾaɪ zaɪnɜ fiːɾ eːɛfraʊən anɡəklɑːkt ɡəveːzən 
GE003_19|dev|zunächst aber bleibt abzuwarten welche form der jetzt über die erste hürde gebrachte verfassungsentwurf nach prüfung und debatte in den einzelnen teilrepubliken und regionen haben wird|tsuːnɛçst ɑːbɜ blaɪpt aptsuːvaɾtən vɛlçə fɔɾm dɛɾ jɛtst ʏbɜ diː eːɾstə hʏɾdə ɡəbɾaxtə fɛɾfasʊŋsɛntvʊɐf nɑːx pɾyːfʊŋ ʊnt deːbatə ɪn deːn aɪntsɛlnən taɪlreːpuːbliːkən ʊnt reːɡioːnən hɑːbən vɪɾt 
GE003_20|dev|dort kam es zu schweren übergriffen der ordnungskräfte die wahllos auf demonstranten einschlugen sie mißhandelten und hunderte festnahmen|dɔɾt kɑːm ɛs tsuː ʃveːrən yːbɜɡɾɪfən dɛɾ ɔɾdnʊŋskɾɛftə diː vɑːloːs aʊf deːmɔnstɾantən aɪnʃluːɡən ziː mɪshandəltən ʊnt hʊndɜtə fɛstnɑːmən 
GE003_21|dev|vielleicht ist gerade hier die kultur einmal wirklich frei|fiːllaɪçt ɪst ɡərɑːdə hiːɾ diː kʊltuːɾ aɪnmɑːl vɪɾklɪç fraɪ 
GE003_22|dev|ich gehöre der generation an die der letzte weltkrieg geprägt hat bin kriegerwitwe mit kind trümmerfrau und so weiter|ɪç ɡəhøːrə dɛɾ ɡɛneːratsɪoːn an diː dɛɾ lɛtstə vɛltkɾiːk ɡəpɾɛːkt hat bɪn kɾiːɡɜvɪtvə mɪt kɪnt tɾʏmɜfraʊ ʊnt zoː vaɪtɜ 
GE003_23|dev|sie hatten am vortag an einer konferenz hochrangiger mafia-mitglieder in einem luxushotel teilgenommen|ziː hatən am foːɾtɑːɡ an aɪnɜ kɔnfeːrɛnts hoːxraŋɪɡɜ mɑfiːɑːmɪtɡliːdɜ ɪn aɪnəm lʊksʊshoːtəl taɪlɡənɔmən 
GE003_24|dev|sechs personen wurden verletzt|zɛks pɛɾzoːnən vʊɐdən fɛɾlɛtst 
GE003_25|dev|denn mittlerweile weigern sie sich in einem ausschuß mitzuarbeiten der nicht mehr der ihre sei|dɛn mɪtlɜvaɪlə vaɪɡɜn ziː zɪç ɪn aɪnəm aʊsʃuːs mɪttsuːaɾbaɪtən dɛɾ nɪçt meːɾ dɛɾ iːrə zaɪ 
GE003_26|dev|es war auch die zeit so gehen erzählungen daß der bäcker oder der fleischer um die kundschaft bangen mußten wenn sie sich zur cdu bekannten|ɛs vɑːɾ aʊx diː tsaɪt zoː ɡeːən ɛɾtsɛːlʊŋən das dɛɾ bɛkɜ oːdɜ dɛɾ flaɪʃɜ ʊm diː kʊndʃaft baŋən mʊstən vɛn ziː zɪç tsuːɾ seːdeːuː bəkantən 
GE003_27|dev|aber empörte bürger forderten in leserbriefen den rücktritt des präsidenten|ɑːbɜ ɛmpœɾtə bʏɾɡɜ fɔɾdɜtən ɪn leːzɜbɾiːfən deːn rʏktɾɪt dɛs pɾɛːziːdɛntən 
GE003_28|dev|ein polizeiwagen sei jedoch steckengeblieben woraufhin die besatzung des zweiten wagens die verfolgung aufgegeben habe|aɪn poːliːtsaɪvɑːɡən zaɪ jeːdɔx ʃtɛkənɡɛbliːbən voːraʊfhɪn diː bəzatsʊŋ dɛs tsvaɪtən vɑɡəns diː fɛɾfɔlɡʊŋ aʊfɡəɡeːbən hɑːbə 
GE003_29|dev|damals war modrow offenbar wenig entgegenkommend|dɑmɑːls vɑːɾ mɔdɾoːf ɔfənbɑːɾ veːnɪç ɛntɡeːɡənkɔmənt 
GE003_30|dev|aber er verfällt dabei wieder nur auf ideen die dem freien markt mehr oder weniger enge fesseln anlegen regeln vorschreiben|ɑːbɜ ɛɾ fɛɾfɛlt dɑːbaɪ viːdɜ nuːɾ aʊf iːdeːn̩ diː deːm fraɪən maɾkt meːɾ oːdɜ veːnɪɡɜ ɛŋə fɛsəln anleːɡən reːɡəln foːɾʃraɪbən 
GE003_31|dev|der sender berichtete es liege noch keine begründung vor|dɛɾ zɛndɜ bərɪçtətə ɛs liːɡə nɔx kaɪnə bəɡɾʏndʊŋ fɔɾ 
GE003_32|dev|die erhöhung ist gering und sie bleibt wegen der verzögerung zurück hinter dem was die tarifbediensteten bekommen|diː ɛɾhøːʊŋ ɪst ɡərɪŋ ʊnt ziː blaɪpt veːɡən dɛɾ fɛɾtsøːɡərʊŋ tsuːrʏk hɪntɜ deːm vas diː tɑrɪfbeːdiːnstətən bəkɔmən 
GE003_33|dev|dabei war ein brand ausgebrochen bei dem nach amtlichen angaben 72 sektenmitglieder ums leben kamen|dɑːbaɪ vɑːɾ aɪn bɾant aʊsɡəbɾɔxən baɪ deːm nɑːx amtlɪçən anɡɑːbən tsvaɪ ʊntziːptsɪç zɛktənmɪtɡliːdɜ ʊms leːbən kɑːmən 
GE003_34|dev|die folge der letzten zuspitzung ist daß der europa-zwiespalt die konservativen vermutlich noch viele jahre nach der ratifizierung einander entfremden wird|diː fɔlɡə dɛɾ lɛtstən tsuːʃpɪtsʊŋ ɪst das dɛɾ ɔøoːpɑːtsviːspalt diː kɔnzɛɾvɑtiːvən fɛɾmuːtlɪç nɔx fiːlə jɑːrə nɑːx dɛɾ rɑtiːfiːtsiːrʊŋ aɪnandɜ ɛntfrɛmdən vɪɾt 
GE003_35|dev|augenzeugen berichteten serben hätten die fahrzeugkolonne während der vierstündigen fahrt mehrfach mit steinen beworfen|aʊɡəntsɔøɡən bərɪçtətən zɛɾbən hɛtən diː fɑːɾtsɔøkkoːlɔnə vɛːrənt dɛɾ fiːɾʃtʏndɪɡən fɑːɾt meːɾfax mɪt ʃtaɪnən bəvɔɾfən 
GE003_36|dev|ein embargo dieser art bedeute das todesurteil für libyen schrieb eine ägyptische regierungszeitung|aɪn ɛmbaɾɡoː diːzɜ ɑːɾt bədɔøtə das toːdeːzʊɐtaɪl fyːɾ liːbiːən ʃriːp aɪnə ɛːɡʏptɪʃə reːɡiːrʊŋstsaɪtʊŋ 
GE003_37|dev|wer immer in der welt das als erfolg feiern möchte sollte erkunden was die bosnischen muslime davon halten|veːɾ ɪmɜ ɪn dɛɾ vɛlt das als ɛɾfɔlk faɪɜn mœçtə zɔltə ɛɾkʊndən vas diː bɔsnɪʃən mʊsliːmə dɑːfɔn haltən 
GE003_38|dev|es war noch nicht bekannt ob sich auch ausländer unter den passagieren befanden|ɛs vɑːɾ nɔx nɪçt bəkant ɔp zɪç aʊx aʊslɛndɜ ʊntɜ deːn pasaʒiːrən bəfandən 
GE003_39|dev|die trauung die im kleinen kreis stattfand wurde vom bürgermeister von lugano vorgenommen|diː tɾaʊʊŋ diː ɪm klaɪnən kɾaɪs ʃtatfant vʊɐdə fɔm bʏɾɡɜmaɪstɜ fɔn luːɡɑːnoː foːɾɡənɔmən 
GE003_40|dev|dem industriellen kollaps im ostteil unserer republik steht der offenbar gewordene strukturelle reformbedarf im westen gegenüber|deːm ɪndʊstɾɪɛlən kɔlɑːps ɪm ɔstaɪl ʊnzərɜ reːpuːbliːk ʃteːt dɛɾ ɔfənbɑːɾ ɡəvɔɾdənə ʃtɾʊktuːrɛlə reːfɔɾmbeːdaɾf ɪm vɛstən ɡeːɡənyːbɜ 
GE003_41|dev|diese hatten in der nacht zum vergangenen samstag die wachmannschaften überwältigt und die sprengsätze gelegt|diːzə hatən ɪn dɛɾ naxt tsʊm fɛɾɡaŋənən zamstɑːk diː vaxmanʃaftən yːbɜvɛltɪçt ʊnt diː ʃpɾɛŋzɛtsə ɡəleːkt 
GE003_42|dev|zweimal hatte sich in den letzten jahren ein parlamentarischer untersuchungsausschuß mit dem hamburger strafvollzug zu beschäftigen|tsvaɪmɑːl hatə zɪç ɪn deːn lɛtstən jɑːrən aɪn paɾlaməntɑrɪʃɜ ʊntɜzuːxʊŋsaʊsçuːs mɪt deːm hambʊɐɡɜ ʃtɾaffɔltsuːk tsuː bəʃɛftɪɡən 
GE003_43|dev|er wird die grundlage für den ordentlichen parteitag im oktober bilden bei dem auch die parteiführung gewählt wird|ɛɾ vɪɾt diː ɡɾʊndlɑːɡə fyːɾ deːn ɔɾdəntlɪçən paɾtaɪtɑːk ɪm ɔktoːbɜ bɪldən baɪ deːm aʊx diː paɾtaɪfyːrʊŋ ɡəvɛːlt vɪɾt 
GE003_44|dev|dabei gehen zustimmung und ablehnung quer durch alle parteien und selbst die fdp hält den zweiten arbeitsmarkt in ostdeutschland zum teil für unausweichlich|dɑːbaɪ ɡeːən tsuːʃtɪmʊŋ ʊnt apleːnʊŋ kveːɾ dʊɐç alə paɾtaɪən ʊnt zɛlpst diː ɛfdeːpeː hɛlt deːn tsvaɪtən aɾbaɪtsmaɾkt ɪn ɔstdɔøtʃlant tsʊm taɪl fyːɾ ʊnaʊsvaɪçlɪç 
GE003_45|dev|zur selbstdarstellung westlicher politiker wurde die leipziger messe genutzt|tsuːɾ zɛlpstdaɾʃtɛlʊŋ vɛstlɪçɜ poːliːtiːkɜ vʊɐdə diː laɪptsɪɡɜ mɛsə ɡənʊtst 
GE003_46|dev|als die serben dann alles abstritten geschah nichts weiter|als diː zɛɾbən dan aləs apstɾɪtən ɡəʃɑː nɪçts vaɪtɜ 
GE003_47|dev|bonn rechnet also mit einer annähernden parität zwischen ost und west|bɔn rɛçnət alzoː mɪt aɪnɜ annɛːɛɾndən pɑːriːtɛːt tsvɪʃən ɔst ʊnt vɛst 
GE003_48|dev|ein anderer ruft nach dem un-sicherheitsrat|aɪn andərɜ rʊft nɑːx deːm ʊnzɪçɜhaɪtsrɑːt 
GE003_49|dev|die frage der nuklearen waffen ist wie die der krim noch immer in der schwebe|diː frɑːɡə dɛɾ nʊkleːɑːrən vafən ɪst viː diː dɛɾ kɾiːm nɔx ɪmɜ ɪn dɛɾ ʃveːbə 
GE003_50|dev|in den serbischen konzentrationslagern wurden nicht nur muslimische sondern auch katholisch-kroatische frauen vergewaltigt|ɪn deːn zɛɾbɪʃən kɔntsɛntɾatsɪoːnslɑːɡɜn vʊɐdən nɪçt nuːɾ mʊsliːmɪʃə zɔndɜn aʊx kathoːlɪʃkɾoːɑːtɪʃə fraʊən fɛɾɡəvaltɪçt 
GE003_51|dev|nach angaben des verkehrsministeriums soll das rauchverbot noch in diesem jahr eingeführt werden|nɑːx anɡɑːbən dɛs fɛɾkeːɾsmiːnɪsteːriːʊms zɔl das raʊxfɜboːt nɔx ɪn diːzəm jɑːɾ aɪnɡəfyːɾt vɛɾdən 
GE003_52|dev|oder für beide tätig gewesen sein soll|oːdɜ fyːɾ baɪdə tɛːtɪç ɡəveːzən zaɪn zɔl 
GE003_53|dev|jene war nicht das resultat der entmachtung der parteiführung durch die parteibasis sondern das gegenteil|jeːnə vɑːɾ nɪçt das reːzʊltɑːt dɛɾ ɛntmaxtʊŋ dɛɾ paɾtaɪfyːrʊŋ dʊɐç diː paɾtaɪbazɪs zɔndɜn das ɡeːɡəntaɪl 
GE003_54|dev|doch dauerte es nach der von klose angestoßenen debatte über den kanzlerkandidaten eine zeit bis die beiden ihr verhältnis bereinigt hatten|dɔx daʊɜtə ɛs nɑːx dɛɾ fɔn kloːzə anɡəʃtoːsənən deːbatə ʏbɜ deːn kantslɜkandiːdɑːtən aɪnə tsaɪt bɪs diː baɪdən iːɾ fɛɾhɛltnɪs bəraɪnɪçt hatən 
GE003_55|dev|zudem gingen die kürzungen von staatsausgaben nicht weit genug|tsuːdeːm ɡɪŋən diː kʏɾtsʊŋən fɔn ʃtɑːtzaʊsɡɑːbən nɪçt vaɪt ɡənuːk 
GE003_56|dev|gegenüber dem spd-vorsitzenden scharping habe er wegen des vertrauensvorschusses ein gefühl der dankbarkeit|ɡeːɡənyːbɜ deːm ɛspeːdeːfoːɾzɪtsəndən ʃaɾpɪŋ hɑːbə ɛɾ veːɡən dɛs fɛɾtɾaʊənsfoːɾʃʊsəs aɪn ɡəfyːl dɛɾ daŋkbaɾkaɪt 
GE003_57|dev|grob wird nach stämmen sortiert dann immer feiner nach sippen groß- und kleinfamilien|ɡɾoːp vɪɾd nɑːx ʃtɛmən zɔɾtiːɾt dan ɪmɜ faɪnɜ nɑːx zɪpən ɡɾoːs ʊnt klaɪnfamiːlɪən 
GE003_58|dev|es sei noch nicht entschieden ob der tatablauf nachgestellt werde|ɛs zaɪ nɔx nɪçt ɛntʃiːdən ɔp dɛɾ tɑtablaʊf naxɡɛʃtɛlt vɛɾdə 
GE003_59|dev|das sei für sie eine wichtige information gewesen|das zaɪ fyːɾ ziː aɪnə vɪçtɪɡə ɪnfɔɾmatsɪoːn ɡəveːzən 
GE003_60|dev|die reparaturen die taucher an einem loch in der bordwand ausführten würden von schlechtem wetter behindert|diː reːparɑtuːrən diː taʊxɜ an aɪnəm lɔx ɪn dɛɾ bɔɾdvant aʊsfyːɾtən vʏɾdən fɔn ʃlɛçtəm vɛtɜ bəhɪndɜt 
GE003_61|dev|ein scheitern der gesetzgebung würde dem inneren frieden ebensowenig dienen wie dem friedlichen zusammenleben von ausländern und deutschen|aɪn ʃaɪtɜn dɛɾ ɡəzɛtsɡeːbʊŋ vʏɾdə deːm ɪnərən friːdən eːbənzoːveːnɪç diːnən viː deːm friːtlɪçən tsuːzamənleːbən fɔn aʊslɛndɜn ʊnt dɔøtʃən 
GE003_62|dev|seine ämter in rheinland-pfalz landesvorsitz ministerpräsident müßten andere übernehmen|zaɪnə ɛmtɜ ɪn raɪnlantpfalts landəsfoːɾzɪts miːnɪstɜpɾɛːziːdɛnt mʏstən andərə yːbɜneːmən 
GE003_63|dev|sie sollten statt dessen vor dem hörsaal diesen wachstumsvorgang nachzeichnen und sie haben die hörer auf ihrer seite|ziː zɔltən ʃtat dɛsən fɔɾ deːm hœɾzɑːl diːzən vakstuːmsfoːɾɡaŋ naxtsaɪçnən ʊnt ziː hɑːbən diː høːrɜ aʊf iːrɜ zaɪtə 
GE003_64|dev|zwischendurch fanden sie noch zeit sich ein trotz aller verbote eröffnetes spielkasino anzuschauen|tsvɪʃəndʊɐç fandən ziː nɔx tsaɪt zɪç aɪn tɾɔts alɜ fɛɾboːtə ɛɾœfnətəs ʃpiːlkaziːnoː antsuːʃaʊən 
GE003_65|dev|leidtragende sind die soldaten|laɪtɾɑːɡəndə zɪnt diː zɔldɑːtən 
GE003_66|dev|es müsse die möglichkeit bewahrt werden menschen aufzunehmen die wirklich in not seien|ɛs mʏsə diː møːklɪçkaɪt bəvɑːɾt vɛɾdən mɛnʃən aʊftsuːneːmən diː vɪɾklɪç ɪn noːt zaɪən 
GE003_67|dev|die gewerkschaften haben der sparpolitik der bundesregierung den kampf angesagt|diː ɡəvɛɾkʃaftən hɑːbən dɛɾ ʃpaɾpoːliːtiːk dɛɾ bʊndəsreːɡiːrʊŋ deːn kampf anɡəzɑːkt 
GE003_68|dev|mahrenholz wird dann folge der begrenzten amtszeit erst 64 jahre alt sein|mɑːrənhɔlts vɪɾt dan fɔlɡə dɛɾ bəɡɾɛntstən amtstsaɪt eːɾst fiːɾ ʊntzɛçtsɪç jɑːrə alt zaɪn 
GE003_69|dev|am kernproblem daß die straßentransportkosten zu billig sind ändert diese minilösung wenig|am kɛɾnpɾoːbleːm das diː ʃtɾɑsəntɾanspɔɾtkɔstən tsuː bɪlɪç zɪnt ɛndɜt diːzə miːniːløːzʊŋ veːnɪç 
GE003_70|dev|der allgemeine wohlstand unserer gesellschaft beruhe auf dem willen und der fähigkeit zur leistung|dɛɾ alɡeːmaɪnə voːlʃtant ʊnzərɜ ɡəzɛlʃaft bəruːə aʊf deːm vɪlən ʊnt dɛɾ fɛːɪçkaɪt tsuːɾ laɪstʊŋ 
GE003_71|dev|doch als er fast schon an der reihe ist winkt eine stämmige verkäuferin mit einer leeren apfelkiste die schlange davon|dɔx als ɛɾ fast ʃoːn an dɛɾ raɪə ɪst vɪŋkt aɪnə ʃtɛmɪɡə fɛɾkɔøfərɪn mɪt aɪnɜ leːrən apfəlkɪstə diː ʃlaŋə dɑːfɔn 
GE003_72|dev|auch müsse die beratung vor einer abtreibung ausdrücklich dem schutz des ungeborenen lebens dienen|aʊx mʏsə diː bərɑtʊŋ fɔɾ aɪnɜ aptɾaɪbʊŋ aʊsdɾʏklɪç deːm ʃʊts dɛs ʊnɡəboːrənən leːbəns diːnən 
GE003_73|dev|die frage ist ob der amerikanische senat einer solchen ausdehnung der beistandsverpflichtungen zustimmen würde|diː frɑːɡə ɪst ɔp dɛɾ ɑmeːriːkɑnɪʃə zeːnɑːt aɪnɜ zoːlçən aʊsdeːnʊŋ dɛɾ baɪstantsfɜpflɪçtʊŋən tsuːʃtɪmən vʏɾdə 
GE003_74|dev|dort geht der aufstand eines großen teils der einheimischen muslime gegen die als besatzungsmacht empfundenen inder weiter|dɔɾt ɡeːt dɛɾ aʊfʃtant aɪnəs ɡɾoːsən taɪls dɛɾ aɪnhaɪmɪʃən mʊsliːmə ɡeːɡən diː als bəzatsʊŋsmaxt ɛmpfʊndənən ɪndɜ vaɪtɜ 
GE003_75|dev|solms verteidigte sich der einwand sei bloß formal es handle sich zunächst nur um die parlamentarische einbringung|zɔlms fɛɾtaɪdɪçtə zɪç dɛɾ aɪnvant zaɪ bloːs fɔɾmɑːl ɛs hantleː zɪç tsuːnɛçst nuːɾ ʊm diː paɾlaməntɑrɪʃə aɪnbɾɪŋʊŋ 
GE003_76|dev|die in diesem sektor stationierten un-truppen haben sich demnach vorerst zurückgezogen|diː ɪn diːzəm zɛktoːɾ ʃtatsɪoːniːɾtən ʊntɾʊpən hɑːbən zɪç dɛmnax foːɾeːɾst tsuːrʏkɡətsoːɡən 
GE003_77|dev|bei befallenen pflanzen verkümmert die wurzelachse|baɪ bəfalənən pflantsən fɛɾkʏmɜt diː vʊɐtsəlaxzə 
GE003_78|dev|den neuen ländern sei mit dem solidarpakt planungssicherheit gegeben|deːn nɔøən lɛndɜn zaɪ mɪt deːm zoːliːdaɾpakt plɑnʊŋsɪçɜhaɪt ɡəɡeːbən 
GE003_79|dev|noch 1967 unterband israel diesen vorgang|nɔx aɪn taʊzənt nɔønhʊndɜt ziːbən ʊntzɛçtsɪç ʊntɜbant ɪsrɑːɛl diːzən foːɾɡaŋ 
GE003_80|dev|sie sind sich dabei bewußt daß sie wirtschaftspolitisch mit gutem beispiel vorangehen müssen|ziː zɪnt zɪç dɑːbaɪ bəvʊst das ziː vɪɾtʃaftspoːliːtɪʃ mɪt ɡuːtəm baɪʃpiːl foːranɡeːən mʏsən 
GE003_81|dev|hintze hat nach seiner amtsübernahme die führung der politischen diskussion in der cdu nicht an sich gezogen|hɪntsə hat nɑːx zaɪnɜ amtzyːbɜnɑːmə diː fyːrʊŋ dɛɾ poːliːtɪʃən dɪskʊsjoːn ɪn dɛɾ seːdeːuː nɪçt an zɪç ɡətsoːɡən 
GE003_82|dev|die rufmordlegende ist durch wissenschaftliche untersuchungen hochrangiger universitätsprofessoren widerlegt worden|diː rʊfmɔɾdleːɡəndə ɪst dʊɐç vɪsənʃaftlɪçə ʊntɜzuːxʊŋən hoːxraŋɪɡɜ uːniːvɛɾziːtɛːtspɾoːfɛsoːrən viːdɜleːkt vɔɾdən 
GE003_83|dev|nostalgie ist keine politische tugend|nɔstalɡiː ɪst kaɪnə poːliːtɪʃə tuːɡənt 
GE003_84|dev|er erscheint wiederholt als mann der schnellen sprüche|ɛɾ ɛɾʃaɪnt viːdɜhɔlt als man dɛɾ ʃnɛlən ʃpɾʏçə 
GE003_85|dev|und verbreitet ist die angst daß uns das schlimmste noch bevorsteht|ʊnt fɛɾbɾaɪtət ɪst diː aŋst das ʊns das ʃlɪmstə nɔx bəfoːɾʃteːt 
GE003_86|dev|des unüberwindlichen widerwillens kohls gegen eine große koalition kann die fdp nicht mehr gewiß sein|dɛs ʊnyːbɜvɪntlɪçən viːdɜvɪləns koːls ɡeːɡən aɪnə ɡɾoːsə koːaliːtsɪoːn kan diː ɛfdeːpeː nɪçt meːɾ ɡəviːs zaɪn 
GE003_87|dev|die staatsanwaltschaft wirft dem 28 jahre alten grafiker mord an zwei frauen in tateinheit mit nötigung freiheitsberaubung und vergewaltigung vor|diː ʃtɑːtzanvaltʃaft vɪɾft deːm axt ʊnttsvantsɪç jɑːrə altən ɡɾɑfiːkɜ mɔɾt an tsvaɪ fraʊən ɪn tɑtaɪnhaɪt mɪt nøːtɪɡʊŋ fraɪhaɪtsbeːraʊbʊŋ ʊnt fɛɾɡəvaltɪɡʊŋ fɔɾ 
GE003_88|dev|von dieser ausländerfeindlichkeit spricht freilich niemand weil es konsequenzen hätte etwas dagegen zu tun|fɔn diːzɜ aʊslɛndɜfaɪntlɪçkaɪt ʃpɾɪçt fraɪlɪç niːmant vaɪl ɛs kɔnzeːkvɛntsən hɛtə ɛtvɑːs daɡeːɡən tsuː tuːn 
GE003_89|dev|den westen muß interessieren was sich in der region ereignet|deːn vɛstən muːs ɪntərɛsiːrən vas zɪç ɪn dɛɾ reːɡioːn ɛɾaɪɡnət 
GE003_90|dev|polizei und rettungskräfte befanden sich im großeinsatz|poːliːtsaɪ ʊnt rɛtʊŋskɾɛftə bəfandən zɪç ɪm ɡɾoːsaɪnzats 
GE003_91|dev|auch die anderen vier jungen männer wollen davon nichts wissen|aʊx diː andərən fiːɾ jʊŋən mɛnɜ vɔlən dɑːfɔn nɪçts vɪsən 
GE003_92|dev|dort gibt es südfrüchte unterhaltungselektronik kleider kurz alles was jenseits der grenze kaum zu haben sein dürfte|dɔɾt ɡiːpt ɛs zʏtfrʏçtə ʊntɜhaltʊŋsɛlɛktɾoːniːk klaɪdɜ kʊɐts aləs vas jɛnzaɪts dɛɾ ɡɾɛntsə kaʊm tsuː hɑːbən zaɪn dʏɾftə 
GE003_93|dev|eher ist zu fürchten was die erfahrung mit der dramaturgie solcher affären nahelegt daß der rücktritt überleitet zu einem schuldeingeständnis|eːɜ ɪst tsuː fʏɾçtən vas diː ɛɾfɑːrʊŋ mɪt dɛɾ dɾɑmatʊɐɡiː zɔlçɜ afɛːrən nɑːəleːkt das dɛɾ rʏktɾɪt yːbɜlaɪtət tsuː aɪnəm ʃʊldaɪŋɛʃtɛndnɪs 
GE003_94|dev|zudem war er bislang auf museumsbauten spezialisiert was in heutigen sparzeiten wenig zählt|tsuːdeːm vɑːɾ ɛɾ bɪslaŋ aʊf muːzɔømsbaʊtən ʃpeːtsiːɑliːziːɾt vas ɪn hɔøtɪɡən ʃpaɾtsaɪtən veːnɪç tsɛːlt 
GE003_95|dev|dem eigentums-gedanken würde nach auffassung vieler in der union schwerer schaden zugefügt|deːm aɪɡəntuːmsɡədaŋkən vʏɾdə nɑːx aʊffasʊŋ fiːlɜ ɪn dɛɾ uːnjoːn ʃveːrɜ ʃɑːdən tsuːɡeːfyːkt 
GE003_96|dev|ein militärsprecher sagte am montag die soldaten seien zuvor von den insassen des fahrzeuges beschossen worden|aɪn miːliːtɛɾʃpɾɛçɜ zɑːɡtə am moːntɑːk diː zɔldɑːtən zaɪən tsuːfɔɾ fɔn deːn ɪnzasən dɛs fɑːɾtsɔøɡəs bəʃɔsən vɔɾdən 
GE003_97|dev|so kümmere sie sich etwa um gewerbeflächen die gründung einer arbeitsvermittlung stehe bevor|zoː kʏmərə ziː zɪç ɛtvɑː ʊm ɡəvɛɾbɛflɛçən diː ɡɾʏndʊŋ aɪnɜ aɾbaɪtsfɜmɪtlʊŋ ʃteːə bəfoːɾ 
GE003_98|dev|vielmehr ist es ein offenes willkommen zwischen menschen mit ihren eigenen überzeugungen|fiːlmeːɾ ɪst ɛs aɪn ɔfənəs vɪlkɔmən tsvɪʃən mɛnʃən mɪt iːrən aɪɡənən yːbɜtsɔøɡʊŋən 
GE003_99|dev|die aufgabe ein funktionierendes archiv wiederaufzubauen ist aber noch lange nicht erfüllt|diː aʊfɡɑːbə aɪn fʊŋktsɪoːniːrəndəs aɾçiːf viːdɜaʊftsuːbaʊən ɪst ɑːbɜ nɔx laŋə nɪçt ɛɾfʏlt 
GE003_100|dev|das aufkommen der kraftfahrzeugsteuer steht den ländern zu|das aʊfkɔmən dɛɾ kɾaftfɑːɾtsɔøkstɔøɜ ʃteːt deːn lɛndɜn tsuː 
GE003_101|dev|sie soll die grundzüge einer öffnung der grenzen für den handel und eines abbaus von boykottmaßnahmen ausarbeiten|ziː zɔl diː ɡɾʊnttsyːɡə aɪnɜ œfnʊŋ dɛɾ ɡɾɛntsən fyːɾ deːn handəl ʊnt aɪnəs abaʊs fɔn bɔøkɔtmasnɑːmən aʊsaɾbaɪtən 
GE003_102|dev|auch nicht seinem zweiten idol markus wolf zuliebe|aʊx nɪçt zaɪnəm tsvaɪtən iːdoːl maɾkʊs vɔlf tsuːliːbə 
GE003_103|dev|in thüringen scheint die zeit der ungehemmten gewerbeansiedlung zu ende zu gehen|ɪn tyːrɪŋən ʃaɪnt diː tsaɪt dɛɾ ʊnɡəhɛmtən ɡəvɛɾbeːanziːdlʊŋ tsuː ɛndə tsuː ɡeːən 
GE003_104|dev|luther selbst hat eine anschauliche bisweilen deftige sprache gepflegt die heutigen verkündigern meist fehlt|lʊtɜ zɛlpst hat aɪnə anʃaʊlɪçə bɪsvaɪlən dɛftɪɡə ʃpɾɑːxə ɡəpfleːkt diː hɔøtɪɡən fɛɾkʏndɪɡɜn maɪst feːlt 
GE003_105|dev|die italienischen soldaten hätten daraufhin zurückgeschossen und die verfolgung aufgenommen|diː iːtalɪeːnɪʃən zɔldɑːtən hɛtən dɑːraʊfhɪn tsuːrʏkɡəʃɔsən ʊnt diː fɛɾfɔlɡʊŋ aʊfɡənɔmən 
GE003_106|dev|man habe eine gesteigerte aggressionsbereitschaft der bundeswehr bemerkt|man hɑːbə aɪnə ɡəʃtaɪɡɜtə aɡɾɛsɪoːnsbeːraɪtʃaft dɛɾ bʊndəsveːɾ bəmɛɾkt 
GE003_107|dev|die einzelheiten der trennungsvereinbarung wurden nicht mitgeteilt|diː aɪntsɛlhaɪtən dɛɾ tɾɛnʊŋsfeːraɪnbɑrʊŋ vʊɐdən nɪçt mɪtɡətaɪlt 
GE003_108|dev|sie blieben also grundsätzlich im amt|ziː bliːbən alzoː ɡɾʊndzɛtslɪç ɪm amt 
GE003_109|dev|groß war bislang nur als kultur-und medienpolitiker aufgetreten|ɡɾoːs vɑːɾ bɪslaŋ nuːɾ als kʊltuːrʊnt meːdiːnpoːliːtiːkɜ aʊfɡətɾeːtən 
GE003_110|dev|dort ist das mobiliar aufgeführt und auch die wichtigsten werke der glasüberdachten gemäldegalerie sind mit einem stern vermerkt|dɔɾt ɪst das moːbiːliːɑːɾ aʊfɡəfyːɾt ʊnt aʊx diː vɪçtɪçstən vɛɾkə dɛɾ ɡlɑzyːbɜdaxtən ɡəmɛldeːɡɑleːriː zɪnt mɪt aɪnəm ʃtɛɾn fɛɾmɛɾkt 
GE003_111|dev|pariser ingenieurskunst obsiegte elektronik und kräftige lackfarben wurden über das land gegossen|pɑrɪsɜ ɪŋeːniːʊɐskʊnst ɔpziːktə eːlɛktɾoːniːk ʊnt kɾɛftɪɡə lakfaɾbən vʊɐdən ʏbɜ das lant ɡəɡɔsən 
